subject_prefix,course_code,course_name,section,crn,instructor,schedule,type,status,credits
MATH-UA,MATH-UA 352,,002,10586,Staff,F 8-9:15a,Recitation,Open,8
MATH-UA,MATH-UA 352,,003,10587,Staff,TR 9:30-10:45a,Lecture,Open,8
MATH-UA,MATH-UA 352,,004,10588,Staff,F 11a-12:15p,Recitation,Open,8
MATH-UA,MATH-UA 352,,005,10589,Staff,TR 12:30-1:45p,Lecture,Open,8
MATH-UA,MATH-UA 352,,006,10590,Staff,F 12:30-1:45p,Recitation,Open,8
MATH-UA,MATH-UA 352,,007,10591,Staff,MW 8-9:15a,Lecture,Open,8
MATH-UA,MATH-UA 352,,008,10592,Staff,F 9:30-10:45a,Recitation,Open,8
MATH-UA,MATH-UA 353,,001,10776,Staff,TR 9:30-10:45a,Lecture,Open,3
MATH-UA,MATH-UA 353,,002,10777,Staff,F 2-3:15p,Recitation,Open,3
MATH-UA,MATH-UA 353,,003,10778,Staff,F 3:30-4:45p,Recitation,Open,3
MATH-UA,MATH-UA 377,,001,21203,Staff,TR 12:30-1:45p,Lecture,Open,2
MATH-UA,MATH-UA 377,,002,21383,Staff,F 8-9:15a,Recitation,Open,2
MATH-UA,MATH-UA 395,,001,21200,Staff,TR 3:30-4:45p,Lecture,Open,2
MATH-UA,MATH-UA 395,,002,21380,Staff,F 3:30-4:45p,Recitation,Open,2
MATH-UA,MATH-UA 897,,001,10768,Staff,Does Not Meet,Internship,Open,1
MATH-UA,MATH-UA 9,,001,10403,Staff,TR 4:55-6:10p,Lecture,Open,15
MATH-UA,MATH-UA 9,,002,10404,Staff,F 3:30-4:45p,Recitation,Open,15
MATH-UA,MATH-UA 9,,003,10405,Staff,F 4:55-6:10p,Recitation,Open,15
MATH-UA,MATH-UA 9,,004,10406,Staff,T 8-9:15a,Recitation,Open,15
MATH-UA,MATH-UA 9,,005,10407,Staff,T 9:30-10:45a,Recitation,Open,15
MATH-UA,MATH-UA 9,,006,10408,Staff,TR 12:30-1:45p,Lecture,Open,15
MATH-UA,MATH-UA 9,,007,10409,Staff,M 9:30-10:45a,Recitation,Open,15
MATH-UA,MATH-UA 9,,008,10410,Staff,M 11a-12:15p,Recitation,Open,15
MATH-UA,MATH-UA 9,,009,10411,Staff,M 12:30-1:45p,Recitation,Open,15
MATH-UA,MATH-UA 9,,010,10412,Staff,M 2-3:15p,Recitation,Open,15
MATH-UA,MATH-UA 9,,011,10413,Staff,MW 9:30-10:45a,Lecture,Open,15
MATH-UA,MATH-UA 9,,012,10414,Staff,F 8-9:15a,Recitation,Open,15
MATH-UA,MATH-UA 9,,013,10415,Staff,F 9:30-10:45a,Recitation,Open,15
MATH-UA,MATH-UA 9,,014,10417,Staff,F 11a-12:15p,Recitation,Open,15
MATH-UA,MATH-UA 9,,015,10418,Staff,F 12:30-1:45p,Recitation,Open,15
MATH-UA,MATH-UA 997,,001,10626,Staff,Does Not Meet,Independent,Open,1
MEDI-UA,MEDI-UA 20,,001,22181,Staff,MW 4:55-6:10p,Lecture,Open,1
MEDI-UA,MEDI-UA 700,,001,11786,Staff,W 12:30-3p,Lecture,Open,2
MEDI-UA,MEDI-UA 700,,002,22422,Staff,MW 2-3:15p,Lecture,Open,2
MEDI-UA,MEDI-UA 997,,001,13655,Staff,Does Not Meet,Independent,Open,1
MEIS-UA,MEIS-UA 101,,001,13620,Staff,MTWR 9:30-10:45a,Lecture,Open,3
MEIS-UA,MEIS-UA 101,,002,13621,Staff,MTWR 11a-12:15p,Lecture,Open,3
MEIS-UA,MEIS-UA 101,,003,13622,Staff,MTWR 2-3:15p,Lecture,Open,3
MEIS-UA,MEIS-UA 102,,001,13623,Staff,MTWR 2-3:15p,Lecture,Open,1
MEIS-UA,MEIS-UA 103,,001,13624,Staff,MTWR 9:30-10:45a,Lecture,Open,3
MEIS-UA,MEIS-UA 103,,002,13625,Staff,MTWR 11a-12:15p,Lecture,Open,3
MEIS-UA,MEIS-UA 103,,003,13626,Staff,MTWR 2-3:15p,Lecture,Open,3
MEIS-UA,MEIS-UA 104,,001,13627,Staff,MTWR 2-3:15p,Lecture,Open,1
MEIS-UA,MEIS-UA 301,,001,13628,Staff,MTWR 11a-12:15p,Lecture,Open,1
MEIS-UA,MEIS-UA 303,,001,13629,Staff,MW 12:30-3:15p,Lecture,Open,1
MEIS-UA,MEIS-UA 401,,001,13630,Staff,TRF 11a-12:15p,Lecture,Open,1
MEIS-UA,MEIS-UA 403,,001,13631,Staff,Does Not Meet,Lecture,Open,1
MEIS-UA,MEIS-UA 405,,001,13632,Staff,MTWR 11a-12:15p,Lecture,Open,2
MEIS-UA,MEIS-UA 405,,002,13633,Staff,MTWR 12:30-1:45p,Lecture,Open,2
MEIS-UA,MEIS-UA 407,,001,13634,Staff,MTWR 2-3:15p,Lecture,Open,2
MEIS-UA,MEIS-UA 407,,002,13635,Staff,Does Not Meet,Lecture,Open,2
MEIS-UA,MEIS-UA 409,,001,13636,Staff,Does Not Meet,Lecture,Open,1
MEIS-UA,MEIS-UA 501,,001,13637,Staff,MTWR 11a-12:15p,Lecture,Open,1
MEIS-UA,MEIS-UA 503,,001,13638,Staff,MTWR 9:30-10:45a,Lecture,Open,1
MEIS-UA,MEIS-UA 518,,001,13639,Staff,R 2-4:45p,Seminar,Open,1
MEIS-UA,MEIS-UA 640,,001,13641,Staff,MW 12:30-1:45p,Lecture,Open,5
MEIS-UA,MEIS-UA 640,,002,13642,Staff,T 9:30-10:45a,Recitation,Open,5
MEIS-UA,MEIS-UA 640,,003,13643,Staff,T 9:30-10:45a,Recitation,Open,5
MEIS-UA,MEIS-UA 640,,004,13644,Staff,T 12:30-1:45p,Recitation,Open,5
MEIS-UA,MEIS-UA 640,,005,13645,Staff,T 12:30-1:45p,Recitation,Open,5
MEIS-UA,MEIS-UA 688,,001,13646,Staff,W 2-4:45p,Seminar,Open,1
MEIS-UA,MEIS-UA 710,,001,13648,Staff,TR 3:30-4:45p,Lecture,Open,1
MEIS-UA,MEIS-UA 718,,001,13649,Staff,W 4:55-7:40p,Lecture,Open,1
MEIS-UA,MEIS-UA 781,,001,13650,Staff,MW 3:30-4:45p,Lecture,Open,1
MEIS-UA,MEIS-UA 785,,001,22129,Staff,T 4:55-7:40p,Seminar,Open,1
MEIS-UA,MEIS-UA 798,,002,13651,Staff,R 2-4:45p,Lecture,Open,1
MEIS-UA,MEIS-UA 980,,001,13652,Staff,Does Not Meet,Independent,Open,1
MEIS-UA,MEIS-UA 997,,001,13653,Staff,Does Not Meet,Independent,Open,1
MEIS-UA,MEIS-UA 998,,001,13654,Staff,Does Not Meet,Independent,Open,1
MUSIC-UA,MUSIC-UA 140,,001,13602,Staff,R 2-4:30p,Lecture,Open,1
MUSIC-UA,MUSIC-UA 20,,001,13599,Staff,MW 9:30-10:45a,Lecture,Open,3
MUSIC-UA,MUSIC-UA 20,,002,13600,Staff,T 8-9:15a,Lab,Open,3
MUSIC-UA,MUSIC-UA 20,,003,13601,Staff,T 12:30-1:45p,Lab,Open,3
MUSIC-UA,MUSIC-UA 201,,001,13603,Staff,MW 9:30-10:45a,Seminar,Open,3
MUSIC-UA,MUSIC-UA 201,,002,13604,Staff,T 8-9:15a,Lab,Open,3
MUSIC-UA,MUSIC-UA 201,,003,13605,Staff,T 2-3:15p,Lab,Open,3
MUSIC-UA,MUSIC-UA 202,,001,13606,Staff,MW 9:30-10:45a,Seminar,Open,3
MUSIC-UA,MUSIC-UA 202,,002,13607,Staff,T 8-9:15a,Lab,Open,3
MUSIC-UA,MUSIC-UA 202,,003,13608,Staff,T 2-3:15p,Lab,Open,3
MUSIC-UA,MUSIC-UA 3,,001,13598,Staff,MW 2-3:15p,Lecture,Open,1
MUSIC-UA,MUSIC-UA 307,,001,21432,Staff,W 2-4:30p,Seminar,Open,1
MUSIC-UA,MUSIC-UA 505,,001,13609,Staff,W 11a-1:30p,Seminar,Open,1
MUSIC-UA,MUSIC-UA 508,,001,22423,Staff,W 12:30-3p,Seminar,Open,1
MUSIC-UA,MUSIC-UA 901,,001,13610,Staff,M 2-4:30p,Seminar,Open,1
MUSIC-UA,MUSIC-UA 901,,002,13611,Staff,F 11a-12:15p,Recitation,Open,2
MUSIC-UA,MUSIC-UA 901,,003,13612,Staff,F 12:30-1:45p,Recitation,Open,2
MUSIC-UA,MUSIC-UA 901,,004,13613,Staff,T 2-4:30p,Seminar,Open,1
MUSIC-UA,MUSIC-UA 901,,005,13614,Staff,TR 3:30-4:45p,Seminar,Open,1
MUSIC-UA,MUSIC-UA 901,,006,21540,Staff,M 6:20-8:50p,Seminar,Open,2
MUSIC-UA,MUSIC-UA 901,,007,21433,Staff,W 6:20-8:50p,Seminar,Open,2
MUSIC-UA,MUSIC-UA 980,,001,13616,Staff,Does Not Meet,Independent,Open,1
MUSIC-UA,MUSIC-UA 997,,001,13617,Staff,Does Not Meet,Independent,Open,2
MUSIC-UA,MUSIC-UA 997,,002,13618,Staff,Does Not Meet,Independent,Open,2
MUSIC-UA,MUSIC-UA 998,,001,13619,Staff,Does Not Meet,Independent,Open,1
NEURL-UA,NEURL-UA 210,,001,8289,Staff,MW 11a-12:15p,Lecture,Open,7
NEURL-UA,NEURL-UA 210,,002,8290,Staff,T 12:30-1:45p,Recitation,Open,7
NEURL-UA,NEURL-UA 210,,003,8291,Staff,T 2-3:15p,Recitation,Open,7
NEURL-UA,NEURL-UA 210,,004,8292,Staff,W 12:30-1:45p,Recitation,Open,7
NEURL-UA,NEURL-UA 210,,005,8293,Staff,W 2-3:15p,Recitation,Open,7
NEURL-UA,NEURL-UA 210,,006,8294,Staff,R 12:30-1:45p,Recitation,Open,7
NEURL-UA,NEURL-UA 210,,007,8295,Staff,R 2-3:15p,Recitation,Open,7
NEURL-UA,NEURL-UA 211,,001,8296,Staff,W 2-6p,Lab,Open,1
NEURL-UA,NEURL-UA 301,,001,8303,Staff,T 2-3:40p,Lecture,Open,1
NEURL-UA,NEURL-UA 302,,001,8300,Staff,M 9:15a-12:15p,Seminar,Open,1
NEURL-UA,NEURL-UA 302,,002,8297,Staff,M 1:45-4:45p,Seminar,Open,1
NEURL-UA,NEURL-UA 302,,003,8298,Staff,R 9:15a-12:15p,Seminar,Open,1
NEURL-UA,NEURL-UA 302,,004,8299,Staff,R 1:45-4:45p,Seminar,Open,1
NEURL-UA,NEURL-UA 311,,001,8304,Staff,TR 12:30-1:45p,Lecture,Open,1
NEURL-UA,NEURL-UA 313,,001,8305,Staff,T 9:15a-12:15p,Lecture,Open,1
NODEP-UA,NODEP-UA 101,,001,6585,Staff,T 6:20-7:35p,Lecture,Open,3
NODEP-UA,NODEP-UA 101,,002,6586,Staff,M 6:20-7:35p,Lecture,Open,3
NODEP-UA,NODEP-UA 101,,003,6587,Staff,T 12:30-1:45p,Lecture,Open,3
NODEP-UA,NODEP-UA 981,,001,6582,Staff,M 4:55-7:25p,Seminar,Open,1
PHIL-UA,PHIL-UA 101,,001,6737,Staff,T 11a-1:30p,Seminar,Open,1
PHIL-UA,PHIL-UA 103,,001,22022,Staff,T 2-4:30p,Seminar,Open,1
PHIL-UA,PHIL-UA 20,,001,6716,Staff,TR 3:30-4:45p,Lecture,Open,5
PHIL-UA,PHIL-UA 20,,002,6717,Staff,F 9:30-10:45a,Recitation,Open,5
PHIL-UA,PHIL-UA 20,,003,6718,Staff,F 11a-12:15p,Recitation,Open,5
PHIL-UA,PHIL-UA 20,,004,6719,Staff,F 12:30-1:45p,Recitation,Open,5
PHIL-UA,PHIL-UA 20,,005,6720,Staff,F 2-3:15p,Recitation,Open,5
PHIL-UA,PHIL-UA 201,,001,6740,Staff,R 1:15-3:15p,Seminar,Open,1
PHIL-UA,PHIL-UA 301,,001,6741,Staff,Does Not Meet,Independent,Open,1
PHIL-UA,PHIL-UA 39,,001,6721,Staff,MW 9:30-10:45a,Lecture,Open,3
PHIL-UA,PHIL-UA 39,,002,6722,Staff,F 9:30-10:45a,Recitation,Open,3
PHIL-UA,PHIL-UA 39,,003,6723,Staff,F 11a-12:15p,Recitation,Open,3
PHIL-UA,PHIL-UA 41,,001,6724,Staff,MW 6:20-7:35p,Lecture,Open,1
PHIL-UA,PHIL-UA 422,,001,21377,Staff,MW 9:30-10:45a,Seminar,Open,1
PHIL-UA,PHIL-UA 45,,001,6725,Staff,TR 11a-12:15p,Lecture,Open,5
PHIL-UA,PHIL-UA 45,,002,6726,Staff,F 2-3:15p,Recitation,Open,5
PHIL-UA,PHIL-UA 45,,003,6727,Staff,F 9:30-10:45a,Recitation,Open,5
PHIL-UA,PHIL-UA 45,,004,6728,Staff,F 11a-12:15p,Recitation,Open,5
PHIL-UA,PHIL-UA 45,,005,6729,Staff,F 12:30-1:45p,Recitation,Open,5
PHIL-UA,PHIL-UA 5,,001,6749,Staff,TR 4:55-6:10p,Lecture,Open,5
PHIL-UA,PHIL-UA 5,,002,6750,Staff,F 2-3:15p,Recitation,Open,5
PHIL-UA,PHIL-UA 5,,003,6751,Staff,F 9:30-10:45a,Recitation,Open,5
PHIL-UA,PHIL-UA 5,,004,6752,Staff,F 11a-12:15p,Recitation,Open,5
PHIL-UA,PHIL-UA 5,,005,6753,Staff,F 12:30-1:45p,Recitation,Open,5
PHIL-UA,PHIL-UA 50,,001,6747,Staff,MW 9:30-10:45a,Lecture,Open,2
PHIL-UA,PHIL-UA 50,,002,6748,Staff,TR 9:30-10:45a,Lecture,Open,2
PHIL-UA,PHIL-UA 6,,001,6754,Staff,MW 4:55-6:10p,Lecture,Open,5
PHIL-UA,PHIL-UA 6,,002,6755,Staff,R 3:30-4:45p,Recitation,Open,5
PHIL-UA,PHIL-UA 6,,003,6756,Staff,R 4:55-6:10p,Recitation,Open,5
PHIL-UA,PHIL-UA 6,,004,6757,Staff,F 12:30-1:45p,Recitation,Open,5
PHIL-UA,PHIL-UA 6,,005,6758,Staff,F 2-3:15p,Recitation,Open,5
PHIL-UA,PHIL-UA 70,,001,6730,Staff,MW 3:30-4:45p,Lecture,Open,3
PHIL-UA,PHIL-UA 70,,002,6731,Staff,MW 11a-12:15p,Lecture,Open,3
PHIL-UA,PHIL-UA 70,,003,6732,Staff,TR 3:30-4:45p,Lecture,Open,3
PHIL-UA,PHIL-UA 76,,001,6742,Staff,TR 2-3:15p,Lecture,Open,5
PHIL-UA,PHIL-UA 76,,002,6743,Staff,F 11a-12:15p,Recitation,Open,5
PHIL-UA,PHIL-UA 76,,003,6744,Staff,F 9:30-10:45a,Recitation,Open,5
PHIL-UA,PHIL-UA 76,,004,6745,Staff,F 12:30-1:45p,Recitation,Open,5
PHIL-UA,PHIL-UA 76,,005,6746,Staff,F 2-3:15p,Recitation,Open,5
PHIL-UA,PHIL-UA 85,,001,6733,Staff,TR 9:30-10:45a,Lecture,Open,3
PHIL-UA,PHIL-UA 85,,002,6734,Staff,F 2-3:15p,Recitation,Open,3
PHIL-UA,PHIL-UA 85,,003,6735,Staff,F 11a-12:15p,Recitation,Open,3
PHIL-UA,PHIL-UA 98,,001,6736,Staff,MW 2-3:15p,Lecture,Open,1
PHYS-UA,PHYS-UA 11,,001,18310,Staff,TR 9:30-10:45a; F 2-4p,Lecture,Open,32
PHYS-UA,PHYS-UA 11,,002,18311,Staff,W 8:25-10:45a,Lab,Open,32
PHYS-UA,PHYS-UA 11,,003,18312,Staff,W 11a-1:20p,Lab,Open,32
PHYS-UA,PHYS-UA 11,,004,18313,Staff,R 11a-1:20p,Lab,Open,32
PHYS-UA,PHYS-UA 11,,005,18314,Staff,T 11a-1:20p,Lab,Open,32
PHYS-UA,PHYS-UA 11,,006,18315,Staff,W 1:30-3:50p,Lab,Open,32
PHYS-UA,PHYS-UA 11,,007,18316,Staff,M 1:30-3:50p,Lab,Open,32
PHYS-UA,PHYS-UA 11,,008,18317,Staff,R 1:30-3:50p,Lab,Open,32
PHYS-UA,PHYS-UA 11,,009,18318,Staff,T 1:30-3:50p,Lab,Open,32
PHYS-UA,PHYS-UA 11,,010,18319,Staff,W 4-6:20p,Lab,Open,32
PHYS-UA,PHYS-UA 11,,011,18320,Staff,M 4-6:20p,Lab,Open,32
PHYS-UA,PHYS-UA 11,,012,18321,Staff,R 4-6:20p,Lab,Open,32
PHYS-UA,PHYS-UA 11,,013,18322,Staff,T 4-6:20p,Lab,Open,32
PHYS-UA,PHYS-UA 11,,014,18323,Staff,W 6:30-8:50p,Lab,Open,32
PHYS-UA,PHYS-UA 11,,015,18324,Staff,M 6:30-8:50p,Lab,Open,32
PHYS-UA,PHYS-UA 11,,016,18325,Staff,R 6:30-8:50p,Lab,Open,32
PHYS-UA,PHYS-UA 11,,017,18326,Staff,T 6:30-8:50p,Lab,Open,32
PHYS-UA,PHYS-UA 11,,018,18327,Staff,M 11a-1:20p,Lab,Open,32
PHYS-UA,PHYS-UA 11,,019,18328,Staff,M 8:25-10:45a,Lab,Open,32
PHYS-UA,PHYS-UA 11,,020,18329,Staff,R 11a-1:20p,Lab,Open,32
PHYS-UA,PHYS-UA 11,,021,18330,Staff,R 1:30-3:50p,Lab,Open,32
PHYS-UA,PHYS-UA 11,,022,18331,Staff,R 6:30-8:50p,Lab,Open,32
PHYS-UA,PHYS-UA 11,,023,18332,Staff,R 4-6:20p,Lab,Open,32
PHYS-UA,PHYS-UA 11,,024,18333,Staff,W 11a-1:20p,Lab,Open,32
PHYS-UA,PHYS-UA 11,,025,18334,Staff,W 1:30-3:50p,Lab,Open,32
PHYS-UA,PHYS-UA 11,,026,18335,Staff,W 4-6:20p,Lab,Open,32
PHYS-UA,PHYS-UA 11,,027,18336,Staff,W 6:30-8:50p,Lab,Open,32
PHYS-UA,PHYS-UA 11,,028,18337,Staff,W 8:25-10:45a,Lab,Open,32
PHYS-UA,PHYS-UA 11,,029,18338,Staff,T 11a-1:20p,Lab,Open,32
PHYS-UA,PHYS-UA 11,,030,18339,Staff,T 1:30-3:50p,Lab,Open,32
PHYS-UA,PHYS-UA 11,,031,18340,Staff,T 4-6:20p,Lab,Open,32
PHYS-UA,PHYS-UA 11,,032,18341,Staff,T 6:30-8:50p,Lab,Open,32
PHYS-UA,PHYS-UA 112,,001,18361,Staff,W 12:45-4:45p,Lab,Open,1
PHYS-UA,PHYS-UA 12,,001,18342,Staff,TR 9:30-10:45a; F 2-4p,Lecture,Open,7
PHYS-UA,PHYS-UA 12,,002,18343,Staff,R 1:30-3:50p,Lab,Open,7
PHYS-UA,PHYS-UA 12,,003,18344,Staff,R 4-6:20p,Lab,Open,7
PHYS-UA,PHYS-UA 12,,004,18345,Staff,R 11a-1:20p,Lab,Open,7
PHYS-UA,PHYS-UA 12,,005,18346,Staff,R 6:30-8:50p,Lab,Open,7
PHYS-UA,PHYS-UA 12,,006,18347,Staff,W 12:30-2:50p,Lab,Open,7
PHYS-UA,PHYS-UA 12,,007,18348,Staff,W 4-6:20p,Lab,Open,7
PHYS-UA,PHYS-UA 123,,001,18362,Staff,TR 11a-12:15p,Lecture,Open,4
PHYS-UA,PHYS-UA 123,,002,18363,Staff,M 2-3:15p,Recitation,Open,4
PHYS-UA,PHYS-UA 123,,003,18364,Staff,T 2-3:15p,Recitation,Open,4
PHYS-UA,PHYS-UA 123,,004,18365,Staff,T 4:55-6:10p,Recitation,Open,4
PHYS-UA,PHYS-UA 13,,001,18349,Staff,M 3:30-4:45p,Lecture,Open,3
PHYS-UA,PHYS-UA 13,,002,18350,Staff,M 7-9p,Lab,Open,3
PHYS-UA,PHYS-UA 13,,003,18351,Staff,W 7-9p,Lab,Open,3
PHYS-UA,PHYS-UA 131,,001,18366,Staff,MW 11a-12:15p,Lecture,Open,3
PHYS-UA,PHYS-UA 131,,002,18367,Staff,M 3:30-4:45p,Recitation,Open,3
PHYS-UA,PHYS-UA 131,,003,18368,Staff,W 4:55-6:10p,Recitation,Open,3
PHYS-UA,PHYS-UA 15,,001,18394,Staff,TR 9:30-10:45a,Lecture,Open,1
PHYS-UA,PHYS-UA 150,,001,18369,Staff,TR 9:30-10:45a,Lecture,Open,2
PHYS-UA,PHYS-UA 150,,002,18370,Staff,M 4:55-6:10p,Recitation,Open,2
PHYS-UA,PHYS-UA 20,,001,18353,Staff,TR 11a-12:15p,Lecture,Open,3
PHYS-UA,PHYS-UA 20,,002,18354,Staff,T 12:30-1:45p,Recitation,Open,3
PHYS-UA,PHYS-UA 20,,003,18355,Staff,R 12:30-1:45p,Recitation,Open,3
PHYS-UA,PHYS-UA 210,,001,18371,Staff,TR 12:30-1:45p,Lecture,Open,2
PHYS-UA,PHYS-UA 210,,002,18372,Staff,R 4:55-6:10p,Recitation,Open,2
PHYS-UA,PHYS-UA 71,,001,18385,Staff,M 11a-12:15p,Lecture,Open,5
PHYS-UA,PHYS-UA 71,,002,18386,Staff,M 12:30-3:30p,Lab,Open,5
PHYS-UA,PHYS-UA 71,,003,18387,Staff,T 9a-12p,Lab,Open,5
PHYS-UA,PHYS-UA 71,,004,18388,Staff,T 2-5p,Lab,Open,5
PHYS-UA,PHYS-UA 71,,005,18389,Staff,M 4-7p,Lab,Open,5
PHYS-UA,PHYS-UA 73,,001,18390,Staff,M 3:30-4:45p,Lecture,Open,4
PHYS-UA,PHYS-UA 73,,002,18391,Staff,T 11a-2p,Lab,Open,4
PHYS-UA,PHYS-UA 73,,003,18392,Staff,W 1-4p,Lab,Open,4
PHYS-UA,PHYS-UA 73,,004,18393,Staff,T 3-6p,Lab,Open,4
PHYS-UA,PHYS-UA 800,,001,18373,Staff,MWF 8-9:15a,Lecture,Open,1
PHYS-UA,PHYS-UA 800,,002,18374,Staff,R 8-9:15a,Recitation,Open,4
PHYS-UA,PHYS-UA 800,,003,18375,Staff,TR 8-9:15a,Lecture,Open,1
PHYS-UA,PHYS-UA 800,,004,18376,Staff,F 4:55-6:10p,Recitation,Open,4
PHYS-UA,PHYS-UA 800,,005,18377,Staff,TR 8-9:15a,Lecture,Open,1
PHYS-UA,PHYS-UA 800,,006,18378,Staff,R 4:55-6:10p,Recitation,Open,4
PHYS-UA,PHYS-UA 800,,007,18379,Staff,MW 4:55-6:10p,Lecture,Open,1
PHYS-UA,PHYS-UA 800,,008,18380,Staff,T 8-9:15a,Recitation,Open,4
PHYS-UA,PHYS-UA 91,,001,18352,Staff,TR 12:30-1:45p,Lecture,Open,5
PHYS-UA,PHYS-UA 91,,002,18356,Staff,T 4:55-6:10p,Recitation,Open,5
PHYS-UA,PHYS-UA 91,,003,18357,Staff,W 2-3:15p,Recitation,Open,5
PHYS-UA,PHYS-UA 91,,004,18358,Staff,R 4:55-6:10p,Recitation,Open,5
PHYS-UA,PHYS-UA 91,,005,18359,Staff,R 2-3:15p,Recitation,Open,5
PHYS-UA,PHYS-UA 95,,001,18360,Staff,MW 9:30-10:45a,Lecture,Open,4
PHYS-UA,PHYS-UA 95,,002,18382,Staff,M 12:30-1:45p,Recitation,Open,4
PHYS-UA,PHYS-UA 95,,003,18383,Staff,W 4:55-6:10p,Recitation,Open,4
PHYS-UA,PHYS-UA 95,,004,18384,Staff,R 2-3:15p,Recitation,Open,4
PHYS-UA,PHYS-UA 997,,001,18381,Staff,Does Not Meet,Independent,Open,1
POL-UA,POL-UA 100,,001,11826,Staff,TR 9:30-10:45a,Lecture,Open,7
POL-UA,POL-UA 100,,002,11827,Staff,T 8-9:15a,Recitation,Open,7
POL-UA,POL-UA 100,,003,11828,Staff,R 8-9:15a,Recitation,Open,7
POL-UA,POL-UA 100,,004,11829,Staff,W 6:20-7:35p,Recitation,Open,7
POL-UA,POL-UA 100,,005,11830,Staff,F 8-9:15a,Recitation,Open,7
POL-UA,POL-UA 100,,006,11831,Staff,M 6:20-7:35p,Recitation,Open,7
POL-UA,POL-UA 100,,007,11832,Staff,F 11a-12:15p,Recitation,Open,7
POL-UA,POL-UA 195,,001,11833,Staff,M 4:55-7:25p,Seminar,Open,1
POL-UA,POL-UA 195,,002,11834,Staff,F 11a-1:30p,Seminar,Open,1
POL-UA,POL-UA 195,,003,11835,Staff,R 11a-1:30p,Seminar,Open,1
POL-UA,POL-UA 195,,004,21434,Staff,M 8-10:30a,Seminar,Open,3
POL-UA,POL-UA 195,,005,21435,Staff,F 2-4:30p,Seminar,Open,3
POL-UA,POL-UA 195,,006,21436,Staff,W 11a-1:30p,Seminar,Open,1
POL-UA,POL-UA 195,,007,21437,Staff,M 2-4:30p,Seminar,Open,3
POL-UA,POL-UA 300,,001,11836,Staff,MW 3:30-4:45p,Lecture,Open,8
POL-UA,POL-UA 300,,002,11837,Staff,F 8-9:15a,Recitation,Open,8
POL-UA,POL-UA 300,,003,11838,Staff,R 6:20-7:35p,Recitation,Open,8
POL-UA,POL-UA 300,,004,11839,Staff,T 6:20-7:35p,Recitation,Open,8
POL-UA,POL-UA 300,,005,11840,Staff,F 11a-12:15p,Recitation,Open,8
POL-UA,POL-UA 300,,006,11841,Staff,W 8-9:15a,Recitation,Open,8
POL-UA,POL-UA 300,,007,11842,Staff,R 8-9:15a,Recitation,Open,8
POL-UA,POL-UA 300,,008,11843,Staff,F 9:30-10:45a,Recitation,Open,8
POL-UA,POL-UA 315,,001,11892,Staff,TR 2-3:15p,Lecture,Open,1
POL-UA,POL-UA 330,,001,11844,Staff,MW 9:30-10:45a,Lecture,Open,1
POL-UA,POL-UA 335,,001,11845,Staff,MW 8-9:15a,Lecture,Open,3
POL-UA,POL-UA 335,,002,11846,Staff,R 9:30-10:45a,Recitation,Open,3
POL-UA,POL-UA 335,,003,11847,Staff,W 9:30-10:45a,Recitation,Open,3
POL-UA,POL-UA 337,,001,11893,Staff,W 11a-1:30p,Lecture,Open,1
POL-UA,POL-UA 342,,001,22031,Staff,M 4:55-7:25p,Lecture,Open,1
POL-UA,POL-UA 382,,001,11848,Staff,TR 4:55-6:10p,Lecture,Open,1
POL-UA,POL-UA 395,,001,11849,Staff,T 2-4:30p,Seminar,Open,1
POL-UA,POL-UA 500,,001,11850,Staff,MW 9:30-10:45a,Lecture,Open,8
POL-UA,POL-UA 500,,002,11851,Staff,T 6:20-7:35p,Recitation,Open,8
POL-UA,POL-UA 500,,003,11852,Staff,R 8-9:15a,Recitation,Open,8
POL-UA,POL-UA 500,,004,11853,Staff,W 6:20-7:35p,Recitation,Open,8
POL-UA,POL-UA 500,,005,11854,Staff,T 8-9:15a,Recitation,Open,8
POL-UA,POL-UA 500,,006,11855,Staff,F 11a-12:15p,Recitation,Open,8
POL-UA,POL-UA 500,,007,11856,Staff,F 12:30-1:45p,Recitation,Open,8
POL-UA,POL-UA 500,,008,11857,Staff,R 6:20-7:35p,Recitation,Open,8
POL-UA,POL-UA 526,,001,14569,Staff,TR 9:30-10:45a,Seminar,Open,1
POL-UA,POL-UA 595,,001,11858,Staff,T 2-4:30p,Seminar,Open,1
POL-UA,POL-UA 595,,003,11859,Staff,M 2-4:30p,Seminar,Open,1
POL-UA,POL-UA 595,,004,11860,Staff,TR 9:30-10:45a,Seminar,Open,1
POL-UA,POL-UA 700,,001,11861,Staff,MW 12:30-1:45p,Lecture,Open,14
POL-UA,POL-UA 700,,002,11862,Staff,W 8-9:15a,Recitation,Open,14
POL-UA,POL-UA 700,,003,11863,Staff,R 8-9:15a,Recitation,Open,14
POL-UA,POL-UA 700,,004,11864,Staff,F 9:30-10:45a,Recitation,Open,14
POL-UA,POL-UA 700,,005,11865,Staff,F 3:30-4:45p,Recitation,Open,14
POL-UA,POL-UA 700,,006,11866,Staff,R 4:55-6:10p,Recitation,Open,14
POL-UA,POL-UA 700,,007,11867,Staff,R 11a-12:15p,Recitation,Open,14
POL-UA,POL-UA 700,,008,11868,Staff,W 6:20-7:35p,Recitation,Open,14
POL-UA,POL-UA 700,,009,11869,Staff,T 8-9:15a,Recitation,Open,14
POL-UA,POL-UA 700,,010,11870,Staff,F 2-3:15p,Recitation,Open,14
